average_price,4046,4225,4770,small_bags,large_bags,xlarge_bags,type,year,geography,week,location_level,location_lat,location_lon
1.96,1041.0,2031.0,1.0,4202.0,2672.0,0.0,organic,2020,St. Louis,24,Level 3,38.6270025,-90.1994042
1.63,221.0,81.0,0.0,1137.0,257.0,0.0,organic,2020,Syracuse,24,Level 3,43.0481221,-76.14742439999999
1.2,244.0,0.0,0.0,12579.0,0.0,0.0,organic,2020,Tampa,24,Level 3,27.9516896,-82.45875269999999
1.59,108037.0,184227.0,7759.0,1099094.0,793622.0,2.0,organic,2020,Total U.S.,24,Level 1,37.09024,-95.712891
1.6,17612.0,37345.0,1298.0,151375.0,190428.0,0.0,organic,2020,West,24,Level 2,,
1.65,933.0,1124.0,3274.0,24833.0,4629.0,0.0,organic,2020,West Tex/New Mexico,24,Level 3,31.75355119999999,-106.4917179
1.54,55.93,331.92,0.0,1751.74,1584.63,0.0,organic,2020,Albany,25,Level 3,42.6525793,-73.7562317
1.49,356.33,2936.99,0.0,11066.91,31342.89,0.0,organic,2020,Atlanta,25,Level 3,33.748752,-84.38768449999999
1.8,452.08,5614.8,10.55,50368.68,4204.16,0.0,organic,2020,Baltimore/Washington,25,Level 3,39.1775921,-76.6683889
1.72,60.9,969.1,0.0,1728.15,4651.31,0.0,organic,2020,Boise,25,Level 3,43.6150186,-116.2023137
1.94,97.5,2436.34,0.0,40233.14,2395.15,0.0,organic,2020,Boston,25,Level 3,42.3600825,-71.0588801
1.74,757.0,166.36,1.25,11846.77,0.0,0.0,organic,2020,Buffalo/Rochester,25,Level 3,43.15657789999999,-77.6088465
1.73,35646.66,23902.64,50.6,182394.85,180822.4,0.0,organic,2020,California,25,Level 2,36.778261,-119.4179324
1.66,158.02,5199.41,45.85,9267.17,3994.92,0.0,organic,2020,Charlotte,25,Level 3,35.2270869,-80.8431267
1.78,1023.74,6300.79,0.0,17862.05,57901.93,0.0,organic,2020,Chicago,25,Level 3,41.8781136,-87.6297982
1.56,86.49,2957.85,0.0,3989.29,20084.03,0.0,organic,2020,Cincinnati/Dayton,25,Level 3,39.7589478,-84.1916069
1.38,996.81,942.46,0.0,5237.26,9947.56,0.0,organic,2020,Columbus,25,Level 3,39.9611755,-82.99879419999999
1.27,3865.55,217.05,607.18,40619.29,14921.58,0.0,organic,2020,Dallas/Ft. Worth,25,Level 3,32.7078751,-96.9209135
1.31,13052.83,2130.01,1.14,21310.68,25320.0,0.0,organic,2020,Denver,25,Level 3,39.7392358,-104.990251
1.48,394.5,2788.83,0.0,5244.91,23845.17,0.0,organic,2020,Detroit,25,Level 3,42.331427,-83.0457538
1.51,11.79,1529.97,0.0,7110.68,250.58,0.0,organic,2020,Grand Rapids,25,Level 3,42.9633599,-85.6680863
1.56,7220.35,23435.89,34.37,89710.54,171542.6,0.0,organic,2020,Great Lakes,25,Level 2,45.0522366,-82.4846115
1.6,469.7,494.54,0.0,12581.02,85.27,0.0,organic,2020,Harrisburg/Scranton,25,Level 3,40.2731911,-76.8867008
2.1,565.04,9336.17,0.0,11067.14,0.0,0.0,organic,2020,Hartford/Springfield,25,Level 3,41.7658043,-72.6733723
1.3,3965.17,0.0,0.0,15558.29,17250.67,0.0,organic,2020,Houston,25,Level 3,29.7604267,-95.3698028
1.45,328.38,1182.89,26.83,3262.08,9346.61,0.0,organic,2020,Indianapolis,25,Level 3,39.768403,-86.158068
1.29,50.12,345.16,0.0,4368.89,43.28,0.0,organic,2020,Jacksonville,25,Level 3,30.3321838,-81.65565099999999
1.43,752.33,525.6,0.0,10538.2,8171.4,0.0,organic,2020,Las Vegas,25,Level 3,36.171563,-115.1391009
1.66,9146.84,2521.78,1.61,52178.6,134496.43,0.0,organic,2020,Los Angeles,25,Level 3,34.0549076,-118.242643
1.36,0.0,1095.63,0.0,2044.75,8433.6,0.0,organic,2020,Louisville,25,Level 3,38.2526647,-85.7584557
1.21,330.11,0.0,0.0,15982.22,33.33,0.0,organic,2020,Miami/Ft. Lauderdale,25,Level 3,26.3013917,-80.6326916
1.53,2985.91,35629.36,255.42,137083.11,108199.87,0.0,organic,2020,Midsouth,25,Level 2,,
1.37,113.12,1775.28,0.0,4510.47,17111.3,0.0,organic,2020,Nashville,25,Level 3,36.1626638,-86.7816016
1.4,196.2,0.0,0.0,5371.48,0.0,0.0,organic,2020,New Orleans/Mobile,25,Level 3,29.95106579999999,-90.0715323
1.89,10560.91,18275.08,1902.44,88385.99,838.14,0.0,organic,2020,New York,25,Level 3,40.7127753,-74.0059728
1.81,21248.9,39740.74,1688.5,251635.99,23024.97,0.0,organic,2020,Northeast,25,Level 2,43.2994285,-74.21793260000001
1.67,105.9,718.65,0.0,18868.51,15201.24,0.0,organic,2020,Northern New England,25,Level 3,43.9653889,-70.8226541
1.19,58.59,1.12,0.0,11849.58,0.0,0.0,organic,2020,Orlando,25,Level 3,28.5383832,-81.3789269
1.74,2333.85,4610.08,1.28,23818.39,2052.34,0.0,organic,2020,Philadelphia,25,Level 3,39.9525839,-75.1652215
1.39,2106.6,2072.6,0.0,16569.63,12151.79,0.0,organic,2020,Phoenix/Tucson,25,Level 3,32.2539787,-110.9741769
1.46,3296.0,5.14,0.0,10853.77,0.0,0.0,organic,2020,Pittsburgh,25,Level 3,40.44062479999999,-79.9958864
1.49,10958.39,4222.84,33.96,45052.39,13469.54,0.0,organic,2020,Plains,25,Level 2,,
1.65,401.09,7712.86,0.0,11602.8,33919.05,0.0,organic,2020,Portland,25,Level 3,45.515232,-122.6783853
1.58,982.1,4944.62,93.15,12047.56,5032.46,0.0,organic,2020,Raleigh/Greensboro,25,Level 3,36.0755917,-79.7590191
1.39,60.63,2379.2,7.91,9250.19,9932.76,0.0,organic,2020,Richmond/Norfolk,25,Level 3,37.5407246,-77.4360481
1.32,20.18,1813.44,0.0,5634.53,9945.6,0.0,organic,2020,Roanoke,25,Level 3,37.2709704,-79.9414266
1.46,4018.94,3272.99,1.35,21448.29,34.53,0.0,organic,2020,Sacramento,25,Level 3,38.5815719,-121.4943996
1.78,1071.72,1316.86,1.69,7341.97,32847.08,0.0,organic,2020,San Diego,25,Level 3,32.715738,-117.1610838
1.94,12375.64,7040.83,26.35,54431.55,637.56,0.0,organic,2020,San Francisco,25,Level 3,37.7749295,-122.4194155
2.04,705.66,9504.43,27.42,14653.48,39194.8,1.45,organic,2020,Seattle,25,Level 3,47.6061389,-122.3328481
1.49,832.32,4201.52,72.57,14730.39,12740.44,0.0,organic,2020,South Carolina,25,Level 3,33.836081,-81.1637245
1.32,14560.43,2945.64,3472.73,149739.85,70997.97,0.0,organic,2020,South Central,25,Level 2,33.9891116,-118.2914872
1.36,2187.24,9556.53,64.23,109847.98,58481.36,0.0,organic,2020,Southeast,25,Level 2,,
1.74,23.39,903.52,0.0,1596.49,5619.51,0.0,organic,2020,Spokane,25,Level 3,47.6579711,-117.4235319
1.95,1195.32,1808.5,10.01,3555.56,2365.26,0.0,organic,2020,St. Louis,25,Level 3,38.6270025,-90.1994042
1.66,284.81,118.78,0.0,4213.15,445.43,0.0,organic,2020,Syracuse,25,Level 3,43.0481221,-76.14742439999999
1.19,110.61,0.0,0.0,11020.09,0.0,0.0,organic,2020,Tampa,25,Level 3,27.9516896,-82.45875269999999
1.59,123964.22,173127.6,6587.39,1122846.75,813482.54,2.93,organic,2020,Total U.S.,25,Level 1,37.09024,-95.712891
1.58,29156.32,33693.95,987.57,157382.07,186943.83,2.93,organic,2020,West,25,Level 2,,
1.44,1063.53,1192.51,2192.85,29753.95,6686.07,0.0,organic,2020,West Tex/New Mexico,25,Level 3,31.75355119999999,-106.4917179
1.57,38.98,400.78,7.31,1562.71,1567.4,0.0,organic,2020,Albany,26,Level 3,42.6525793,-73.7562317
1.59,228.89,2636.15,0.0,10015.4,28460.21,0.0,organic,2020,Atlanta,26,Level 3,33.748752,-84.38768449999999
1.8,302.14,5730.66,11.88,46934.15,5685.09,0.0,organic,2020,Baltimore/Washington,26,Level 3,39.1775921,-76.6683889
1.77,2.65,723.24,2.65,2032.24,3767.31,2.95,organic,2020,Boise,26,Level 3,43.6150186,-116.2023137
1.96,85.36,1362.16,0.0,38816.48,1681.44,0.0,organic,2020,Boston,26,Level 3,42.3600825,-71.0588801
1.73,702.74,283.1,0.0,8331.72,0.0,0.0,organic,2020,Buffalo/Rochester,26,Level 3,43.15657789999999,-77.6088465
1.72,42054.24,22398.26,82.23,155740.17,145737.89,0.0,organic,2020,California,26,Level 2,36.778261,-119.4179324
1.59,194.55,4766.6,46.99,12639.43,2731.66,0.0,organic,2020,Charlotte,26,Level 3,35.2270869,-80.8431267
1.85,642.08,4058.8,0.0,12584.39,41639.84,0.0,organic,2020,Chicago,26,Level 3,41.8781136,-87.6297982
1.34,139.72,3183.94,0.0,3169.96,20196.47,0.0,organic,2020,Cincinnati/Dayton,26,Level 3,39.7589478,-84.1916069
1.44,867.38,1224.25,0.0,2501.82,9721.25,0.0,organic,2020,Columbus,26,Level 3,39.9611755,-82.99879419999999
1.25,3482.1,203.48,514.17,33188.24,21618.35,0.0,organic,2020,Dallas/Ft. Worth,26,Level 3,32.7078751,-96.9209135
1.38,19791.5,2413.44,2.29,16982.58,12950.89,0.0,organic,2020,Denver,26,Level 3,39.7392358,-104.990251
1.39,372.5,2517.92,0.0,4939.63,18097.42,0.0,organic,2020,Detroit,26,Level 3,42.331427,-83.0457538
1.58,22.17,2957.77,0.0,7137.6,186.77,0.0,organic,2020,Grand Rapids,26,Level 3,42.9633599,-85.6680863
1.52,6862.32,23779.32,14.07,74756.68,144824.44,0.0,organic,2020,Great Lakes,26,Level 2,45.0522366,-82.4846115
1.58,358.49,591.53,0.0,13035.15,104.28,0.0,organic,2020,Harrisburg/Scranton,26,Level 3,40.2731911,-76.8867008
1.96,550.22,4578.28,34.78,11245.46,0.0,0.0,organic,2020,Hartford/Springfield,26,Level 3,41.7658043,-72.6733723
1.26,4540.29,0.0,0.0,20464.76,14945.18,0.0,organic,2020,Houston,26,Level 3,29.7604267,-95.3698028
1.38,389.21,909.57,0.0,2860.2,7593.36,0.0,organic,2020,Indianapolis,26,Level 3,39.768403,-86.158068
1.28,48.27,343.85,0.0,4215.56,57.49,0.0,organic,2020,Jacksonville,26,Level 3,30.3321838,-81.65565099999999
1.47,674.65,323.73,0.0,10079.37,7169.71,0.0,organic,2020,Las Vegas,26,Level 3,36.171563,-115.1391009
1.58,8882.64,2755.32,0.0,57237.58,106978.38,0.0,organic,2020,Los Angeles,26,Level 3,34.0549076,-118.242643
1.49,1.22,880.19,0.0,1127.92,7582.39,0.0,organic,2020,Louisville,26,Level 3,38.2526647,-85.7584557
1.22,308.67,4.87,0.0,14944.01,3.33,0.0,organic,2020,Miami/Ft. Lauderdale,26,Level 3,26.3013917,-80.6326916
1.54,2552.84,33764.87,213.38,159252.59,98563.1,0.0,organic,2020,Midsouth,26,Level 2,,
1.43,105.38,1330.38,0.0,4022.91,15007.35,0.0,organic,2020,Nashville,26,Level 3,36.1626638,-86.7816016
1.35,107.6,0.0,0.0,4808.26,0.0,0.0,organic,2020,New Orleans/Mobile,26,Level 3,29.95106579999999,-90.0715323
1.89,9786.29,15790.76,1727.27,87754.25,846.88,0.0,organic,2020,New York,26,Level 3,40.7127753,-74.0059728
1.81,19713.63,29903.4,1576.64,244982.08,21363.85,0.0,organic,2020,Northeast,26,Level 2,43.2994285,-74.21793260000001
1.72,69.3,916.77,0.0,20435.38,15261.54,0.0,organic,2020,Northern New England,26,Level 3,43.9653889,-70.8226541
1.18,111.77,2.27,0.0,12121.19,0.0,0.0,organic,2020,Orlando,26,Level 3,28.5383832,-81.3789269
1.76,1946.93,3861.46,0.0,24768.36,1727.89,0.0,organic,2020,Philadelphia,26,Level 3,39.9525839,-75.1652215
1.37,2067.45,1161.51,0.0,14411.29,10403.96,0.0,organic,2020,Phoenix/Tucson,26,Level 3,32.2539787,-110.9741769
1.5,3104.11,13.72,0.0,9546.05,0.0,0.0,organic,2020,Pittsburgh,26,Level 3,40.44062479999999,-79.9958864
1.44,13672.16,3495.8,72.08,44011.58,10006.46,0.0,organic,2020,Plains,26,Level 2,,
1.86,422.15,6568.17,0.0,10997.05,27980.3,5.7,organic,2020,Portland,26,Level 3,45.515232,-122.6783853
1.5,984.11,4829.03,68.19,21496.41,2966.22,0.0,organic,2020,Raleigh/Greensboro,26,Level 3,36.0755917,-79.7590191
1.41,22.88,2076.09,2.64,11998.37,10379.7,0.0,organic,2020,Richmond/Norfolk,26,Level 3,37.5407246,-77.4360481
1.46,8.69,1743.56,0.0,4938.82,9881.14,0.0,organic,2020,Roanoke,26,Level 3,37.2709704,-79.9414266
1.79,5037.99,3360.02,9.4,12404.07,5.97,0.0,organic,2020,Sacramento,26,Level 3,38.5815719,-121.4943996
1.58,1388.88,1287.13,1.7,9229.48,26160.95,0.0,organic,2020,San Diego,26,Level 3,32.715738,-117.1610838
2.03,15960.4,6545.7,29.27,42574.82,943.27,0.0,organic,2020,San Francisco,26,Level 3,37.7749295,-122.4194155
2.07,603.15,9140.19,1.31,7448.5,43704.97,0.0,organic,2020,Seattle,26,Level 3,47.6061389,-122.3328481
1.53,758.06,4146.42,91.98,16460.2,8911.18,0.0,organic,2020,South Carolina,26,Level 3,33.836081,-81.1637245
1.31,14994.59,2743.8,4252.47,140355.09,80543.12,0.0,organic,2020,South Central,26,Level 2,33.9891116,-118.2914872
1.39,2063.79,9093.86,81.77,108928.42,50722.09,0.0,organic,2020,Southeast,26,Level 2,,
1.95,21.28,795.8,0.0,1043.23,5771.06,0.0,organic,2020,Spokane,26,Level 3,47.6579711,-117.4235319
1.93,1188.13,1558.53,41.5,3333.33,2062.45,0.0,organic,2020,St. Louis,26,Level 3,38.6270025,-90.1994042
1.64,378.82,112.1,0.0,3404.28,433.69,0.0,organic,2020,Syracuse,26,Level 3,43.0481221,-76.14742439999999
1.19,156.06,0.0,0.0,11696.67,0.0,0.0,organic,2020,Tampa,26,Level 3,27.9516896,-82.45875269999999
1.59,143548.5,154745.67,7785.77,1069612.68,708061.87,7.33,organic,2020,Total U.S.,26,Level 1,37.09024,-95.712891
1.66,41634.93,29566.36,1493.12,141586.08,156300.91,7.33,organic,2020,West,26,Level 2,,
1.47,779.84,1219.82,3456.72,32558.89,6343.06,0.0,organic,2020,West Tex/New Mexico,26,Level 3,31.75355119999999,-106.4917179
1.53,41.29,367.38,0.0,1509.2,1590.77,0.0,organic,2020,Albany,27,Level 3,42.6525793,-73.7562317
1.64,203.15,2976.71,0.0,8790.08,30531.27,0.0,organic,2020,Atlanta,27,Level 3,33.748752,-84.38768449999999
1.8,331.01,5654.87,26.43,46402.81,6925.54,0.0,organic,2020,Baltimore/Washington,27,Level 3,39.1775921,-76.6683889
1.82,0.0,806.08,0.0,2397.64,4915.73,8.87,organic,2020,Boise,27,Level 3,43.6150186,-116.2023137
1.95,91.76,1406.25,0.0,37470.91,1937.82,0.0,organic,2020,Boston,27,Level 3,42.3600825,-71.0588801
1.73,772.77,201.97,3.76,8943.49,11.15,0.0,organic,2020,Buffalo/Rochester,27,Level 3,43.15657789999999,-77.6088465
1.89,39940.81,25555.73,41.1,170142.42,179015.96,0.0,organic,2020,California,27,Level 2,36.778261,-119.4179324
1.72,202.57,4950.24,78.24,9782.17,1004.21,0.0,organic,2020,Charlotte,27,Level 3,35.2270869,-80.8431267
1.87,781.52,3784.0,0.0,12458.01,47106.7,0.0,organic,2020,Chicago,27,Level 3,41.8781136,-87.6297982
1.46,118.07,3461.98,0.0,1958.62,19989.47,0.0,organic,2020,Cincinnati/Dayton,27,Level 3,39.7589478,-84.1916069
1.44,885.78,1387.14,0.0,2681.21,9486.92,0.0,organic,2020,Columbus,27,Level 3,39.9611755,-82.99879419999999
1.28,4273.27,251.75,532.55,36992.54,20822.42,0.0,organic,2020,Dallas/Ft. Worth,27,Level 3,32.7078751,-96.9209135
1.35,17639.72,2522.02,2.29,18716.28,17856.37,0.0,organic,2020,Denver,27,Level 3,39.7392358,-104.990251
1.44,347.33,3020.64,0.0,5484.56,18621.17,0.0,organic,2020,Detroit,27,Level 3,42.331427,-83.0457538
1.58,32.55,2116.58,0.0,8390.08,109.81,0.0,organic,2020,Grand Rapids,27,Level 3,42.9633599,-85.6680863
1.56,7573.15,23736.33,0.0,82246.44,153871.35,0.0,organic,2020,Great Lakes,27,Level 2,45.0522366,-82.4846115
1.61,480.19,640.27,0.0,12224.38,151.77,0.0,organic,2020,Harrisburg/Scranton,27,Level 3,40.2731911,-76.8867008
1.99,458.39,4682.52,0.0,10280.29,0.0,0.0,organic,2020,Hartford/Springfield,27,Level 3,41.7658043,-72.6733723
1.31,4763.74,22.42,6.73,21830.96,14745.26,0.0,organic,2020,Houston,27,Level 3,29.7604267,-95.3698028
1.42,270.35,1016.03,0.0,3264.26,6814.39,0.0,organic,2020,Indianapolis,27,Level 3,39.768403,-86.158068
1.22,94.24,376.94,0.0,5057.57,43.43,0.0,organic,2020,Jacksonville,27,Level 3,30.3321838,-81.65565099999999
1.48,671.79,310.59,0.0,9544.8,7816.59,0.0,organic,2020,Las Vegas,27,Level 3,36.171563,-115.1391009
1.78,11227.38,2389.74,16.06,53319.1,125755.13,0.0,organic,2020,Los Angeles,27,Level 3,34.0549076,-118.242643
1.5,1.23,1190.03,0.0,824.82,9006.39,0.0,organic,2020,Louisville,27,Level 3,38.2526647,-85.7584557
1.15,275.31,4.67,0.0,16639.34,6.67,0.0,organic,2020,Miami/Ft. Lauderdale,27,Level 3,26.3013917,-80.6326916
1.57,3407.49,34333.61,321.96,151757.42,105678.44,0.0,organic,2020,Midsouth,27,Level 2,,
1.48,104.81,1495.88,0.0,3626.45,16408.92,0.0,organic,2020,Nashville,27,Level 3,36.1626638,-86.7816016
1.31,122.61,0.0,0.0,5323.51,4193.03,0.0,organic,2020,New Orleans/Mobile,27,Level 3,29.95106579999999,-90.0715323
1.91,10459.21,16217.82,1912.67,85844.55,274.98,0.0,organic,2020,New York,27,Level 3,40.7127753,-74.0059728
1.81,20813.28,30831.24,1692.87,247219.79,21075.26,0.0,organic,2020,Northeast,27,Level 2,43.2994285,-74.21793260000001
1.74,68.2,1083.59,0.0,22777.62,15729.67,0.0,organic,2020,Northern New England,27,Level 3,43.9653889,-70.8226541
1.17,151.98,3.36,0.0,11724.54,13.33,0.0,organic,2020,Orlando,27,Level 3,28.5383832,-81.3789269
1.75,1977.68,4179.47,0.0,24450.26,1367.02,0.0,organic,2020,Philadelphia,27,Level 3,39.9525839,-75.1652215
1.36,2342.02,1005.6,0.0,15098.5,11138.19,0.0,organic,2020,Phoenix/Tucson,27,Level 3,32.2539787,-110.9741769
1.49,3825.78,10.3,0.0,10547.46,33.33,0.0,organic,2020,Pittsburgh,27,Level 3,40.44062479999999,-79.9958864
1.45,16316.99,3619.8,21.2,47698.18,9737.3,0.0,organic,2020,Plains,27,Level 2,,
1.85,465.1,6435.21,0.0,10268.11,36498.49,606.62,organic,2020,Portland,27,Level 3,45.515232,-122.6783853
1.52,1308.23,5017.91,115.28,21714.0,2171.15,0.0,organic,2020,Raleigh/Greensboro,27,Level 3,36.0755917,-79.7590191
1.47,35.22,2439.55,9.25,11844.86,10738.21,0.0,organic,2020,Richmond/Norfolk,27,Level 3,37.5407246,-77.4360481
1.49,11.6,1808.19,0.0,4206.03,12238.17,0.0,organic,2020,Roanoke,27,Level 3,37.2709704,-79.9414266
1.83,6682.72,4242.38,0.0,14428.83,1251.23,0.0,organic,2020,Sacramento,27,Level 3,38.5815719,-121.4943996
1.99,1608.62,1203.07,8.48,7085.25,29306.55,0.0,organic,2020,San Diego,27,Level 3,32.715738,-117.1610838
2.01,9704.82,7098.57,13.17,56025.24,6540.76,0.0,organic,2020,San Francisco,27,Level 3,37.7749295,-122.4194155
2.02,599.04,8279.03,60.3,7587.66,51333.95,1243.81,organic,2020,Seattle,27,Level 3,47.6061389,-122.3328481
1.51,913.14,3975.19,92.14,17813.47,9438.27,0.0,organic,2020,South Carolina,27,Level 3,33.836081,-81.1637245
1.32,16247.57,3211.28,3416.59,159707.13,81845.34,0.0,organic,2020,South Central,27,Level 2,33.9891116,-118.2914872
1.38,2523.59,9616.57,82.12,111901.92,55588.82,0.0,organic,2020,Southeast,27,Level 2,,
1.9,80.93,828.44,0.0,4498.97,6116.88,328.91,organic,2020,Spokane,27,Level 3,47.6579711,-117.4235319
2.02,1621.32,1760.75,8.6,2997.78,2515.13,0.0,organic,2020,St. Louis,27,Level 3,38.6270025,-90.1994042
1.61,271.58,109.67,0.0,3392.39,507.22,0.0,organic,2020,Syracuse,27,Level 3,43.0481221,-76.14742439999999
1.16,152.81,0.0,0.0,11211.65,46.67,0.0,organic,2020,Tampa,27,Level 3,27.9516896,-82.45875269999999
1.63,147332.86,159243.48,7125.74,1122656.11,800243.48,2881.92,organic,2020,Total U.S.,27,Level 1,37.09024,-95.712891
1.65,40509.98,28338.93,1549.89,151982.82,193431.01,2881.92,organic,2020,West,27,Level 2,,
1.47,831.84,1078.6,3072.38,29580.67,5098.05,0.0,organic,2020,West Tex/New Mexico,27,Level 3,31.75355119999999,-106.4917179
1.52,25.45,386.43,0.0,1877.7,1683.51,0.0,organic,2020,Albany,28,Level 3,42.6525793,-73.7562317
1.63,180.26,3777.21,0.0,3749.89,32171.21,0.0,organic,2020,Atlanta,28,Level 3,33.748752,-84.38768449999999
1.7,416.38,5292.37,14.55,46810.64,6143.02,0.0,organic,2020,Baltimore/Washington,28,Level 3,39.1775921,-76.6683889
1.67,0.0,714.65,0.0,1817.41,5473.96,97.77,organic,2020,Boise,28,Level 3,43.6150186,-116.2023137
1.96,76.48,2041.25,0.0,34687.19,2036.53,0.0,organic,2020,Boston,28,Level 3,42.3600825,-71.0588801
1.73,713.59,246.24,6.28,12995.64,0.0,0.0,organic,2020,Buffalo/Rochester,28,Level 3,43.15657789999999,-77.6088465
1.85,36136.47,24195.88,31.64,186688.9,139765.81,0.0,organic,2020,California,28,Level 2,36.778261,-119.4179324
1.68,184.52,4795.2,52.83,12943.67,1804.63,0.0,organic,2020,Charlotte,28,Level 3,35.2270869,-80.8431267
1.79,829.56,5339.53,0.0,10128.06,56443.15,0.0,organic,2020,Chicago,28,Level 3,41.8781136,-87.6297982
1.59,113.5,3093.53,0.0,2516.21,17728.3,0.0,organic,2020,Cincinnati/Dayton,28,Level 3,39.7589478,-84.1916069
1.38,849.32,1159.79,0.0,2714.83,8648.44,0.0,organic,2020,Columbus,28,Level 3,39.9611755,-82.99879419999999
1.23,2782.82,277.6,309.53,35167.49,14298.48,0.0,organic,2020,Dallas/Ft. Worth,28,Level 3,32.7078751,-96.9209135
1.41,23120.76,2311.47,8.04,17406.99,10038.41,0.0,organic,2020,Denver,28,Level 3,39.7392358,-104.990251
1.52,407.62,2918.76,0.0,5532.2,18042.52,0.0,organic,2020,Detroit,28,Level 3,42.331427,-83.0457538
1.63,76.77,2459.61,0.0,6318.55,98.42,0.0,organic,2020,Grand Rapids,28,Level 3,42.9633599,-85.6680863
1.59,6708.81,24096.57,12.53,72405.65,150898.21,0.0,organic,2020,Great Lakes,28,Level 2,45.0522366,-82.4846115
1.62,403.05,451.31,0.0,11069.82,142.37,0.0,organic,2020,Harrisburg/Scranton,28,Level 3,40.2731911,-76.8867008
2.05,380.39,6237.05,0.0,9947.13,0.0,0.0,organic,2020,Hartford/Springfield,28,Level 3,41.7658043,-72.6733723
1.28,3515.42,17.9,0.0,19511.52,14958.83,0.0,organic,2020,Houston,28,Level 3,29.7604267,-95.3698028
1.54,212.36,987.86,0.0,3206.16,4991.15,0.0,organic,2020,Indianapolis,28,Level 3,39.768403,-86.158068
1.38,86.86,342.42,0.0,4171.61,535.72,0.0,organic,2020,Jacksonville,28,Level 3,30.3321838,-81.65565099999999
1.46,822.31,311.06,0.0,9588.67,7960.6,0.0,organic,2020,Las Vegas,28,Level 3,36.171563,-115.1391009
1.74,9943.34,2297.49,8.04,64674.41,102529.99,0.0,organic,2020,Los Angeles,28,Level 3,34.0549076,-118.242643
1.57,3.0,1176.65,0.0,253.56,7929.71,0.0,organic,2020,Louisville,28,Level 3,38.2526647,-85.7584557
1.46,263.56,86.75,0.0,9263.0,1552.22,0.0,organic,2020,Miami/Ft. Lauderdale,28,Level 3,26.3013917,-80.6326916
1.59,2895.94,34640.1,222.48,141232.96,104246.0,0.0,organic,2020,Midsouth,28,Level 2,,
1.58,77.11,2095.23,0.0,1991.14,15421.02,0.0,organic,2020,Nashville,28,Level 3,36.1626638,-86.7816016
1.46,103.21,0.0,0.0,2884.69,5074.68,0.0,organic,2020,New Orleans/Mobile,28,Level 3,29.95106579999999,-90.0715323
1.93,10109.83,15183.16,1920.51,79834.53,435.06,0.0,organic,2020,New York,28,Level 3,40.7127753,-74.0059728
1.83,19117.07,33044.84,1699.62,231273.72,23190.8,0.0,organic,2020,Northeast,28,Level 2,43.2994285,-74.21793260000001
1.7,82.5,1105.1,0.0,18707.24,17122.53,0.0,organic,2020,Northern New England,28,Level 3,43.9653889,-70.8226541
1.32,130.17,2.17,0.0,8324.21,794.44,0.0,organic,2020,Orlando,28,Level 3,28.5383832,-81.3789269
1.77,2026.22,3802.24,0.0,22341.79,1701.75,0.0,organic,2020,Philadelphia,28,Level 3,39.9525839,-75.1652215
1.37,2472.07,947.51,0.0,15725.69,10674.11,0.0,organic,2020,Phoenix/Tucson,28,Level 3,32.2539787,-110.9741769
1.51,3119.06,13.74,0.0,8208.38,6.67,0.0,organic,2020,Pittsburgh,28,Level 3,40.44062479999999,-79.9958864
1.41,11323.9,3163.94,25.45,46562.09,12410.68,0.0,organic,2020,Plains,28,Level 2,,
1.71,359.91,6795.44,3.43,10634.17,39073.99,325.63,organic,2020,Portland,28,Level 3,45.515232,-122.6783853
1.53,980.17,4719.88,57.19,21273.38,1822.95,0.0,organic,2020,Raleigh/Greensboro,28,Level 3,36.0755917,-79.7590191
1.45,25.3,2155.7,10.63,8428.48,12480.83,0.0,organic,2020,Richmond/Norfolk,28,Level 3,37.5407246,-77.4360481
1.56,43.65,2092.23,0.0,3539.1,11504.38,0.0,organic,2020,Roanoke,28,Level 3,37.2709704,-79.9414266
1.65,3596.42,3658.33,0.0,16535.29,312.56,0.0,organic,2020,Sacramento,28,Level 3,38.5815719,-121.4943996
1.98,1422.43,1115.51,0.0,9922.5,23953.34,0.0,organic,2020,San Diego,28,Level 3,32.715738,-117.1610838
2.01,11987.92,7187.44,8.78,53657.74,1250.51,0.0,organic,2020,San Francisco,28,Level 3,37.7749295,-122.4194155
2.09,497.72,7381.76,38.08,10726.55,39509.77,449.42,organic,2020,Seattle,28,Level 3,47.6061389,-122.3328481
1.64,745.45,4111.49,50.61,13754.17,9728.26,0.0,organic,2020,South Carolina,28,Level 3,33.836081,-81.1637245
1.29,11155.73,3221.02,3352.56,138751.09,69893.4,0.0,organic,2020,South Central,28,Level 2,33.9891116,-118.2914872
1.54,2075.72,10592.22,45.38,71433.44,67576.99,0.0,organic,2020,Southeast,28,Level 2,,
1.79,42.63,867.54,0.0,3173.07,4554.41,75.79,organic,2020,Spokane,28,Level 3,47.6579711,-117.4235319
1.99,1061.56,1399.76,8.61,2733.33,1883.56,0.0,organic,2020,St. Louis,28,Level 3,38.6270025,-90.1994042
1.65,372.59,185.66,0.0,3387.03,570.33,0.0,organic,2020,Syracuse,28,Level 3,43.0481221,-76.14742439999999
1.16,174.56,0.0,0.0,10401.59,365.56,0.0,organic,2020,Tampa,28,Level 3,27.9516896,-82.45875269999999
1.64,137270.51,160186.45,6506.73,1032775.83,733650.89,1085.31,organic,2020,Total U.S.,28,Level 1,37.09024,-95.712891
1.64,47856.87,27231.87,1117.08,144427.96,165669.0,1085.31,organic,2020,West,28,Level 2,,
